x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
741.65142,649.82622,0.00019
768.46064,695.92657,0.00020
793.04981,731.93021,0.00026
796.79014,758.00791,0.00022
802.94540,773.05729,0.00016
788.25977,816.43865,-0.00000
793.18388,832.13279,0.00013
789.13136,860.75111,0.00012
780.58914,870.33020,0.00018
778.34484,870.42051,0.00022
777.76485,872.87918,0.00026
778.37116,862.32142,0.00030
775.78995,864.95924,0.00027
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
782.24791,878.27280,-0.00004
781.87958,887.87249,0.00015
0,0,0
837.34102,865.21576,0.00005
816.83870,866.65875,0.00011
0,0,0
0,0,0
0,0,0
820.91463,867.48787,0.00018
789.60188,873.63524,-0.00002
844.52454,861.86302,0.00018
822.39069,864.58523,0.00018
798.58109,867.04705,0.00012
781.71839,863.15531,0.00017
772.57942,859.53523,0.00022
815.14332,852.34966,0.00033
855.91702,861.05791,0.00021
844.49718,858.58843,0.00024
836.78370,860.34633,0.00008
825.42086,848.25598,0.00031
810.50217,858.99295,0.00009
830.58002,857.18040,0.00012
820.94461,844.82400,0.00020
857.00609,855.21651,-0.00023
877.97247,846.50716,-0.00008
871.42090,828.15100,-0.00013
868.13416,818.74868,-0.00011
869.44370,810.34195,0.00004
850.78794,717.77368,-0.00022
0,0,0
0,0,0
890.11854,626.64762,-0.00006
898.65612,593.80406,0.00011
905.85737,557.70219,0.00019
928.06732,524.69326,0.00023
948.36336,484.09567,0.00024
965.76679,457.73991,0.00028
980.82870,429.69236,0.00042
995.66608,407.70634,0.00035
864.47353,333.80763,-0.00044
0,0,0
1055.17925,328.91830,0.00017
1081.61236,304.38523,0.00025
1110.46909,285.79572,0.00027
1135.68455,275.57428,0.00024
1161.78291,263.48848,0.00021
1192.56466,252.14527,0.00023
1224.21879,240.41601,0.00022
1256.68327,235.73276,0.00016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1367.89055,227.64948,-0.00015
1365.71331,235.50070,-0.00007
0,0,0
1426.59199,258.68540,-0.00004
1432.55505,273.45487,-0.00004
1414.09424,278.93407,-0.00013
1430.43159,277.97137,0.00002
1437.62924,284.56748,0.00003
0,0,0
1447.08012,289.69885,-0.00001
0,0,0
0,0,0
1418.17978,176.15797,0.00006
0,0,0
1463.94001,200.23349,0.00001
1479.53419,218.56065,0.00028
1491.42906,232.07280,0.00022
1501.61247,241.81920,0.00027
1508.82477,257.90452,0.00026
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1469.50516,375.44635,0.00007
1449.78767,382.30063,0.00013
1443.56701,396.98315,0.00016
0,0,0
0,0,0
0,0,0
0,0,0
1139.97013,395.74516,0.00006
1122.84462,386.52884,0.00008
1125.54485,401.76571,0.00010
1134.35555,404.30976,0.00010
1122.76199,396.50276,0.00024
1133.41324,404.57836,0.00017
1120.10799,396.31045,0.00025
1133.82374,404.93643,0.00016
1119.97707,402.80346,0.00027
1116.11412,402.38018,0.00029
1130.71541,403.84624,0.00011
1120.46642,400.47561,0.00027
1116.13380,403.26006,0.00031
1115.41225,402.22337,0.00031
1113.50361,399.90014,0.00031
1114.32301,397.91340,0.00031
1113.41743,398.23414,0.00029
1113.57731,397.18270,0.00029
1113.85895,398.82840,0.00029
1114.58096,396.62198,0.00030
1113.76476,397.16107,0.00028
1114.87175,396.91996,0.00030
1113.41778,398.65086,0.00029
1114.56436,398.15486,0.00030
1115.28500,399.00291,0.00030
1114.92794,398.81465,0.00030
1115.15476,399.48298,0.00030
1115.29346,398.98061,0.00030
1115.25009,399.62141,0.00030
1114.53163,399.60384,0.00031
1115.23819,399.64388,0.00031
1115.24906,398.61053,0.00029
1115.18177,398.35056,0.00029
1115.23464,399.17492,0.00029
1115.52944,399.95615,0.00029
1114.55132,399.67902,0.00030
1115.38548,400.32565,0.00029
1115.71632,401.85515,0.00028
1114.84989,402.52199,0.00029
1115.12878,401.35085,0.00029
1114.25560,400.31558,0.00026
1115.92358,401.52482,0.00029
1115.57007,399.37718,0.00028
1115.67455,399.74909,0.00028
1115.44956,400.00713,0.00029
1115.12295,400.42578,0.00029
1115.48103,400.99867,0.00030
1115.63759,400.08245,0.00029
1117.07176,400.09503,0.00030
1115.93548,399.25609,0.00029
1117.65049,399.40367,0.00029
1116.83704,398.50634,0.00029
1115.82458,400.06739,0.00029
1116.82285,399.93520,0.00030
1115.59227,400.36743,0.00028
1116.19549,400.26199,0.00029
1115.77457,400.16005,0.00028
1116.21243,400.17550,0.00029
1117.33383,400.48291,0.00028
1116.60278,399.52224,0.00027
1118.13435,398.98968,0.00029
1117.54658,398.59167,0.00028
1119.41917,398.27859,0.00028
1119.82578,397.37354,0.00028
1118.72715,398.92647,0.00027
1119.61945,399.13652,0.00029
1117.95570,397.80867,0.00026
1118.99220,396.74806,0.00026
1117.89711,396.83808,0.00026
1119.34341,396.83000,0.00026
1118.79765,395.82517,0.00026
1118.99883,396.34531,0.00027
1118.90888,396.30240,0.00026
1119.39857,396.77825,0.00027
1118.65414,396.41119,0.00026
1119.75506,395.72497,0.00026
1119.50947,395.31930,0.00025
1120.19302,395.28396,0.00025
1119.12369,395.24420,0.00024
1119.24786,395.90644,0.00024
1119.26788,395.78098,0.00025
1119.38015,396.12711,0.00025
1119.50558,395.09187,0.00025
1119.74270,395.86643,0.00025
1119.66282,395.13165,0.00025
1119.45030,395.63733,0.00025
1119.22646,396.45902,0.00025
1119.76776,396.53401,0.00025
1119.18125,396.73846,0.00025
1119.29443,397.45313,0.00026
1119.23870,397.19207,0.00025
1119.04770,398.33524,0.00025
1119.60148,397.82054,0.00026
1119.19624,397.44428,0.00026
1118.65929,397.48448,0.00026
1118.46588,398.04166,0.00026
1118.64532,398.25496,0.00026
1118.13652,397.99367,0.00026
1118.36231,398.36443,0.00026
1118.62873,398.24862,0.00026
1118.36552,398.10980,0.00026
1118.30738,398.32722,0.00026
1118.56579,398.45410,0.00026
1118.34206,398.19294,0.00026
1118.38314,397.92666,0.00026
1118.07610,398.01717,0.00026
1118.11901,398.67506,0.00026
1117.80762,398.13059,0.00026
1118.44322,398.44065,0.00026
1118.27213,397.97378,0.00027
1118.50765,398.12374,0.00027
1117.98981,398.43051,0.00027
1118.16650,398.87024,0.00027
1117.83325,398.71262,0.00027
1117.63699,398.50608,0.00027
1117.42767,398.67876,0.00027
1117.89391,398.96445,0.00027
1117.73403,398.33269,0.00027
1118.10219,398.63010,0.00027
1118.08891,398.76773,0.00027
1117.98706,398.99477,0.00027
1117.62989,399.70600,0.00028
1117.78851,399.43128,0.00028
1117.72877,399.25851,0.00028
1117.99496,398.72312,0.00028
1118.14236,398.47029,0.00028
1117.40410,398.57725,0.00027
1118.35304,398.54258,0.00027
1118.23734,397.70483,0.00027
1119.22417,398.30080,0.00027
1117.97997,397.64934,0.00027
1117.22031,399.21528,0.00027
1118.71811,398.13845,0.00028
1118.41942,397.31892,0.00026
1120.36091,395.42445,0.00026
1120.19920,394.91957,0.00025
1121.16760,393.41134,0.00025
1121.88503,393.66668,0.00024
1122.81864,393.23229,0.00025
1124.05174,392.45936,0.00025
1125.57392,390.20058,0.00024
1125.95043,388.29939,0.00023
1132.33601,384.49317,0.00023
1151.05591,371.84934,0.00029
1169.00116,368.49889,0.00021
1167.04777,372.00629,0.00013
1167.44556,372.04926,0.00015
1166.94077,373.85077,0.00016
1167.40631,373.61793,0.00017
1166.41136,374.36170,0.00017
1167.66003,373.37495,0.00016
1167.47463,374.40222,0.00015
1167.58003,373.02267,0.00017
1167.04067,373.76081,0.00016
1170.29640,386.47853,0.00009
1167.42439,372.78134,0.00022
1166.36765,389.87633,0.00009
1163.76801,376.43621,0.00024
1164.40556,376.11592,0.00026
1164.92683,379.12031,0.00026
1167.17239,376.24712,0.00028
1167.23534,377.47725,0.00027
1169.52953,374.49643,0.00026
1169.35558,374.20800,0.00026
1170.23918,374.20807,0.00024
1171.03340,373.11080,0.00025
1172.25517,375.35005,0.00024
1169.30466,378.30335,0.00025
1169.08665,377.70742,0.00026
1167.74506,381.58016,0.00026
1166.00201,382.75368,0.00028
1166.17275,383.23123,0.00029
1166.06277,384.57155,0.00029
1166.19289,383.26497,0.00029
1166.58302,382.50433,0.00030
1165.75253,383.41328,0.00029
1164.60468,385.07848,0.00027
1165.79910,386.70345,0.00029
1165.36079,387.27013,0.00028
1164.90166,387.63914,0.00028
1164.72885,387.21399,0.00029
1164.31023,386.85685,0.00028
1163.84468,388.27354,0.00029
1162.53536,388.44072,0.00028
1163.97251,386.65466,0.00028
1163.84468,388.25796,0.00027
1163.26767,387.11917,0.00029
1162.61707,387.74089,0.00029
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1162.63721,387.48594,0.00022
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1160.95619,380.77219,0.00021
0,0,0
1164.01279,382.41582,0.00015
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1430.85239,86.95695,-0.00010
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1416.56971,104.29885,-0.00025
0,0,0
0,0,0
1438.97747,70.13190,-0.00015
1445.10223,72.64192,-0.00019
1450.99468,67.10456,-0.00017
0,0,0
1452.09137,47.93582,-0.00011
1443.30883,48.38049,0.00013
1464.66774,37.29318,-0.00011
1457.48508,40.16187,0.00011
1476.69262,35.62395,-0.00022
1478.57620,31.59867,-0.00021
1480.97557,41.99854,-0.00023
1472.99824,27.44940,-0.00010
0,0,0
1484.37767,43.28582,-0.00016
1483.76644,48.81469,-0.00014
1463.59966,23.56526,-0.00007
0,0,0
1451.63177,17.67538,-0.00001
1452.91328,27.11317,-0.00013
1448.11260,26.77306,-0.00017
1439.19445,31.70927,0.00004
1436.02558,35.40873,0.00012
1430.57613,42.79361,0.00006
1432.86678,30.95314,-0.00004
1426.98864,29.66957,0.00010
1421.85368,33.56234,0.00006
1419.44469,33.59284,0.00024
1457.18605,50.38200,-0.00008
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
287.41934,187.28233,-0.00007
285.71832,183.12129,0.00005
285.69371,183.15610,0.00011
278.97532,183.66487,0.00011
272.53784,180.95149,0.00010
265.36028,181.43496,0.00012
260.17722,179.49973,0.00011
255.51853,176.96147,0.00009
251.74124,175.08746,0.00009
251.18151,171.00024,0.00007
249.02287,166.95383,0.00008
246.63168,161.49374,0.00007
247.69712,152.61207,0.00006
249.15945,145.58551,0.00007
250.08596,142.37253,0.00009
0,0,0
269.99725,142.18783,-0.00015
275.96106,142.96378,-0.00019
284.21906,149.33264,-0.00003
289.77256,152.40930,-0.00015
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
572.16751,484.77925,0.00003
0,0,0
0,0,0
627.81092,494.13332,-0.00017
642.52436,510.12867,-0.00015
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
691.06613,549.46509,-0.00023
700.20555,551.82674,-0.00003
698.87655,546.55575,-0.00007
701.52077,556.16278,0.00006
698.40614,566.82894,0.00004
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
610.25042,554.99589,-0.00010
590.58437,544.05750,-0.00006
0,0,0
526.99585,459.60657,0.00005
506.18448,394.48171,0.00002
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
803.60819,277.17254,0.00018
0,0,0
0,0,0
733.20477,265.52865,0.00020
720.38584,270.43165,0.00026
709.52105,278.52363,0.00028
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
681.36292,303.91592,0.00030
704.94730,296.82234,0.00022
0,0,0
0,0,0
0,0,0
0,0,0
618.50172,165.11680,-0.00003
0,0,0
680.34914,339.82457,0.00015
685.47712,362.16076,0.00029
0,0,0
0,0,0
673.44372,380.88178,0.00019
0,0,0
660.52242,408.11797,0.00023
654.77171,419.95659,0.00025
662.80729,421.90635,0.00022
655.40588,447.94134,0.00020
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
559.34669,422.26121,-0.00001
554.05048,419.16770,0.00012
544.21211,414.70111,0.00008
533.47927,416.33731,0.00010
531.15858,410.36649,0.00008
524.57708,408.75826,0.00008
523.66625,401.04878,0.00006
522.09772,395.04539,0.00009
530.10967,389.71675,0.00007
538.27503,376.15268,0.00010
542.70636,371.23062,0.00012
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1171.94218,297.39445,-0.00000
0,0,0
0,0,0
0,0,0
0,0,0
1309.26876,279.89793,-0.00020
1297.48180,272.86363,-0.00004
1283.53706,262.80017,0.00007
1199.10725,257.25249,0.00007
0,0,0
1083.72116,253.82063,-0.00034
947.82761,120.75241,0.00011
939.98085,158.23233,0.00000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
527.31789,227.45782,-0.00016
481.18269,227.18916,-0.00022
444.18792,227.93042,0.00005
408.60855,235.02748,-0.00004
399.22362,243.84923,0.00007
392.13369,255.35066,0.00007
388.97195,265.30161,0.00002
391.05294,275.45346,0.00002
401.12861,289.37496,-0.00005
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
536.88086,382.28077,0.00006
0,0,0
554.21997,396.97400,0.00002
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
568.09736,466.13129,0.00001
563.29948,472.15297,0.00007
557.95504,479.95507,0.00010
